Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
00:00:05:33.566,68,0.0,0.0,0.0,0.0,0.0,0.06970644742250443,0.16503947973251343,0.0,0.0,0.0,0.0,0.0,0.06984889507293701,0.16519567370414734,0.05730666592717171,-0.00026395186432637274,0.042865220457315445,0.13235604763031006,0.0002603970351628959,0.09259471297264099,1.333393174718367e-05,0.002190457656979561,0.00060182751622051,0.19818812608718872,0.18752458691596985,-0.0006782186101190746,0.0005166962509974837,0.042321909219026566,0.04124966636300087,0.11565499007701874,0.11855451762676239,0.00010379876766819507,0.009761880151927471,-0.0007033945876173675,0.000439442548668012,0.0007596200448460877,0.0015066975029185414,0.3886364996433258,0.39507943391799927,0.11627000570297241,0.11592423170804977,0.001457543345168233,0.0015150324907153845,0.32610711455345154,0.2929086983203888,0.2930178940296173,-0.00017210196529049426,0.057964012026786804,0.0618089884519577,0.0009861525613814592,0.00646740198135376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3764820098876953,0.7334281206130981,3.0045535564422607,0.6399275660514832,10.607336044311523,2.8860433101654053,5.674319267272949
00:00:05:34.583,68,0.0,0.0,0.0,0.0,0.0,0.06709299236536026,0.1279004067182541,0.0,0.0,0.0,0.0,0.0,0.06722812354564667,0.12803998589515686,0.05172299966216087,-0.00028518782346509397,0.04219209775328636,0.11189842969179153,0.00022851214453112334,0.07977654784917831,4.217185050947592e-05,0.0020529490429908037,0.0007318389252759516,0.21582536399364471,0.2026127427816391,-0.0005950388149358332,0.00035291220410726964,0.040704403072595596,0.0400647409260273,0.0994289368391037,0.10276348143815994,0.00012043442256981507,0.00896897166967392,-0.00070086435880512,0.0006623105728067458,0.0008997762342914939,0.0016775070689618587,0.3691723942756653,0.3756773769855499,0.11527953296899796,0.11444319039583206,0.0077897668816149235,0.007836260832846165,0.3240175247192383,0.2844119369983673,0.2845323383808136,-0.00016675781807862222,0.06345613300800323,0.06723258644342422,0.005451064556837082,0.01351571548730135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2799123525619507,0.803748369216919,2.9138097763061523,0.6485450267791748,10.763284683227539,3.179258346557617,5.279613971710205
00:00:05:35.599,68,0.0,0.0,0.0,0.0,0.0,0.06429469585418701,0.11983373761177063,0.0,0.0,0.0,0.0,0.0,0.06441158801317215,0.11996054649353027,0.04816419258713722,-0.0002878731465898454,0.04115234687924385,0.10119462758302689,9.992942068492994e-05,0.07479338347911835,7.003225618973374e-05,0.0020916310604661703,0.0009040678851306438,0.22245275974273682,0.20894314348697662,-0.0005199131555855274,0.0002701597986742854,0.03894447907805443,0.03879530727863312,0.0925293043255806,0.09633780270814896,0.0001992548641283065,0.008108805865049362,-0.0007148969452828169,0.0009015470859594643,0.0010122129460796714,0.0018110215896740556,0.3670581877231598,0.3736715614795685,0.11959214508533478,0.11922311037778854,0.019140340387821198,0.019156046211719513,0.3175634741783142,0.27279457449913025,0.27291789650917053,-0.00012692880409304053,0.06536168605089188,0.07020014524459839,0.009527182206511497,0.019977379590272903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1924947500228882,0.8051822781562805,2.7906556129455566,0.6515801548957825,10.973377227783203,3.271433115005493,5.172691822052002
00:00:05:36.616,68,0.0,0.0,0.0,0.0,0.0,0.06213119626045227,0.11652762442827225,0.0,0.0,0.0,0.0,0.0,0.06224872171878815,0.11668369174003601,0.04549356922507286,-0.00027570442762225866,0.04006336256861687,0.09501485526561737,4.534170147962868e-05,0.06899421662092209,0.00016145386325661093,0.0021324341651052237,0.0010163739789277315,0.2213117778301239,0.20778225362300873,-0.000495816464535892,0.0002744614612311125,0.03735325112938881,0.03743978217244148,0.09395091235637665,0.09712246060371399,0.000295520992949605,0.007381260395050049,-0.0007104903343133628,0.0012198807671666145,0.0010332099627703428,0.0018127758521586657,0.37422168254852295,0.38027599453926086,0.12278587371110916,0.12222160398960114,0.02639061026275158,0.0263567715883255,0.3096013069152832,0.2564018964767456,0.2565206289291382,-0.00013055693125352263,0.06650244444608688,0.07217292487621307,0.010806814767420292,0.02203640528023243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151322603225708,0.7671117782592773,2.868263006210327,0.6557393074035645,11.091398239135742,3.1715314388275146,5.129136562347412
00:00:05:37.633,68,0.0,0.0,0.0,0.0,0.0,0.059589724987745285,0.1338832974433899,0.0,0.0,0.0,0.0,0.0,0.059695858508348465,0.13406680524349213,0.043647028505802155,-0.00026494712801650167,0.03834329545497894,0.08858257532119751,0.00015209302364382893,0.06589844822883606,0.0001655129308346659,0.002162064891308546,0.0011755279265344143,0.21648763120174408,0.20463895797729492,-0.0005701199406757951,0.00024293537717312574,0.03634792938828468,0.03654627501964569,0.09702346473932266,0.09957484900951385,0.00031139905331656337,0.006844655144959688,-0.0006909655057825148,0.0013598183868452907,0.0011313476134091616,0.0019241158151999116,0.37579405307769775,0.38179275393486023,0.12497064471244812,0.12535640597343445,0.028454909101128578,0.028399860486388206,0.30371224880218506,0.2416030913591385,0.24172727763652802,-0.00011777829058701172,0.06626787781715393,0.07323015481233597,0.010468371212482452,0.02233736589550972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1759185791015625,0.7011343240737915,3.0753698348999023,0.6561703681945801,10.947151184082031,3.022486925125122,5.284542083740234
00:00:05:39.650,68,0.0,0.0,0.0,0.0,0.0,0.05581332743167877,0.16537079215049744,0.0,0.0,0.0,0.0,0.0,0.05591372027993202,0.16557300090789795,0.04093603789806366,-0.00026252493262290955,0.03604805842041969,0.08182226121425629,8.915468788472936e-05,0.06499539315700531,0.00016577042697463185,0.0021119355224072933,0.0008987909532152116,0.21155478060245514,0.20069219172000885,-0.000495766696985811,0.000233699640375562,0.035006940364837646,0.035080686211586,0.09983359277248383,0.10089867562055588,0.00036610421375371516,0.006472742650657892,-0.000710299180354923,0.001415045466274023,0.0012810606276616454,0.0021037280093878508,0.36766302585601807,0.3726520240306854,0.12299022078514099,0.12338860332965851,0.02477249689400196,0.02469611167907715,0.2966362237930298,0.23006893694400787,0.230197474360466,-0.00010010939149651676,0.06445083767175674,0.07227910310029984,0.008464936167001724,0.020218295976519585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1838886737823486,0.6484646797180176,3.2985215187072754,0.6243926882743835,10.59998893737793,2.944399118423462,5.588737964630127
00:00:05:40.666,68,0.0,0.0,0.0,0.0,0.0,0.05146751552820206,0.2066558599472046,0.0,0.0,0.0,0.0,0.0,0.05154122784733772,0.20683790743350983,0.03787793964147568,-0.0002777877380140126,0.033957589417696,0.07442769408226013,0.0002415637718513608,0.06672932952642441,0.00019501722999848425,0.0024508642964065075,0.0006345880101434886,0.2096591591835022,0.19857855141162872,-0.0005289116525091231,0.0004489755374379456,0.03406422957777977,0.03396299481391907,0.10092854499816895,0.10223344713449478,0.00036776464548893273,0.006176418624818325,-0.0006039131549187005,0.0013420553877949715,0.0011835000477731228,0.002045511268079281,0.3539101779460907,0.3570631146430969,0.11994095891714096,0.12024892866611481,0.021464748308062553,0.021397819742560387,0.28530076146125793,0.21784047782421112,0.2179735153913498,-0.00011393573367968202,0.06277359277009964,0.07075218111276627,0.006869730539619923,0.018227949738502502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1953434944152832,0.6159498691558838,3.4814324378967285,0.6071929931640625,10.346874237060547,2.7925527095794678,5.814085483551025
00:00:05:41.683,68,0.0,0.0,0.0,0.0,0.0,0.048414092510938644,0.252340704202652,0.0,0.0,0.0,0.0,0.0,0.04849018529057503,0.2525595724582672,0.03618879243731499,-0.0003056515706703067,0.03264861926436424,0.06916453689336777,0.00013358100841287524,0.06473534554243088,0.0001732329255901277,0.002499430673196912,0.0005083007272332907,0.20909638702869415,0.19840848445892334,-0.00047331093810498714,0.00037218714714981616,0.03358186036348343,0.03347383812069893,0.1052515059709549,0.10598260909318924,0.0004407564993016422,0.005766048561781645,-0.0006144929793663323,0.0015694333706051111,0.0012540429597720504,0.0021337491925805807,0.3455473780632019,0.34792807698249817,0.11664316058158875,0.11655361205339432,0.016992956399917603,0.016945989802479744,0.2800392508506775,0.20815780758857727,0.20829564332962036,-6.146635860204697e-05,0.06194217503070831,0.07057729363441467,0.005479015875607729,0.01607714407145977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.221286654472351,0.5892301797866821,3.733802318572998,0.6065096259117126,10.179561614990234,2.6047861576080322,5.967887878417969
00:00:05:42.700,68,0.0,0.0,0.0,0.0,0.0,0.047315631061792374,0.3002752959728241,0.0,0.0,0.0,0.0,0.0,0.04739043116569519,0.3004852533340454,0.03428010642528534,-0.0002812601742334664,0.0311756394803524,0.06876306980848312,0.0001858840842032805,0.06487147510051727,0.0002765039389487356,0.0027319074142724276,0.0005052781198173761,0.20901814103126526,0.1996745616197586,-0.0003961932670790702,0.00037720653926953673,0.033045027405023575,0.03289884701371193,0.11389894783496857,0.11502254754304886,0.0005216748686507344,0.00542978523299098,-0.0005717177409678698,0.001892365631647408,0.001125686801970005,0.002090746769681573,0.3517223000526428,0.35357531905174255,0.11662782728672028,0.11660680174827576,0.01340850256383419,0.013341614976525307,0.2691013813018799,0.19630730152130127,0.19643758237361908,-5.9252641221974045e-05,0.06231120228767395,0.0722559243440628,0.004654916003346443,0.015337031334638596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.289846420288086,0.5634828805923462,4.117480754852295,0.6041221618652344,9.658163070678711,2.358243703842163,6.269237041473389
00:00:05:43.716,68,0.0,0.0,0.0,0.0,0.0,0.04625701531767845,0.3499879837036133,0.0,0.0,0.0,0.0,0.0,0.0463423952460289,0.35023707151412964,0.035072170197963715,-0.0002097345859510824,0.030424628406763077,0.088287852704525,0.00016836509166751057,0.07099732756614685,0.00017360485799144953,0.0027561041060835123,0.0002510470512788743,0.1960141509771347,0.190415158867836,-0.0004114714392926544,0.0003145828377455473,0.03374004736542702,0.03344762697815895,0.12825234234333038,0.12869247794151306,0.000582222593948245,0.005245585460215807,-0.0005808238056488335,0.002522825263440609,0.0010645660804584622,0.0021361466497182846,0.39230459928512573,0.39389410614967346,0.12134817987680435,0.12210123240947723,0.006885131821036339,0.0067967637442052364,0.25841033458709717,0.18523509800434113,0.18533740937709808,-1.4776102943869773e-05,0.06005430221557617,0.07081477344036102,0.0021079047583043575,0.012094421312212944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3918919563293457,0.5555393695831299,4.287791728973389,0.599181056022644,9.30003547668457,2.244943618774414,6.585733413696289
00:00:05:44.733,68,0.0,0.0,0.0,0.0,0.0,0.04670285806059837,0.39451366662979126,0.0,0.0,0.0,0.0,0.0,0.046745218336582184,0.39466801285743713,0.04071466997265816,-0.00016566946578677744,0.03022066131234169,0.13704049587249756,0.00013167485303711146,0.08485528826713562,0.00013391532411333174,0.0029616528190672398,4.003767026006244e-05,0.16276489198207855,0.16175618767738342,-0.0003492087125778198,0.00024397429660893977,0.03660310432314873,0.03587166965007782,0.1435396820306778,0.1412954181432724,0.0006439688731916249,0.005243401043117046,-0.0005630780360661447,0.0025019997265189886,0.0011787036200985312,0.0024262377992272377,0.4419774115085602,0.4431535303592682,0.11705567687749863,0.1188267394900322,0.005628229584544897,0.005566254258155823,0.24571289122104645,0.16886840760707855,0.16893446445465088,5.138743654242717e-05,0.05529239773750305,0.06638766080141068,0.0005789300194010139,0.006460503209382296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5089387893676758,0.5420917272567749,4.226961612701416,0.5748227834701538,9.08296012878418,2.0626041889190674,6.956130504608154
00:00:05:45.750,68,0.0,0.0,0.0,0.0,0.0,0.04819481074810028,0.4307059943675995,0.0,0.0,0.0,0.0,0.0,0.04822114482522011,0.43070074915885925,0.04729846864938736,-0.00013321504229679704,0.029721509665250778,0.19577044248580933,-0.00024482206208631396,0.09526490420103073,0.00041815079748630524,0.003685923758894205,2.0522513295873068e-05,0.11620800942182541,0.11835899204015732,-0.0002929548791144043,0.0002889611932914704,0.0405755378305912,0.03923187404870987,0.1507793366909027,0.1455782949924469,0.0005754801095463336,0.005506526678800583,-0.0004055349272675812,0.0008434145129285753,0.0013339760480448604,0.0026411202270537615,0.4641689956188202,0.46430468559265137,0.08805210143327713,0.08979421854019165,0.004408999811857939,0.004458628129214048,0.23640333116054535,0.15281829237937927,0.1528695970773697,0.0001254229573532939,0.04911716282367706,0.05925961956381798,-0.0006135968142189085,0.0004429726395756006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5535340309143066,0.5438376665115356,3.9349772930145264,0.5902749300003052,9.175537109375,1.9791646003723145,7.103555202484131
00:00:05:45.766,68,0.0,0.0,0.0,0.0,0.0,0.050320811569690704,0.4629404544830322,0.0,0.0,0.0,0.0,0.0,0.05036954581737518,0.46289676427841187,0.049556221812963486,-0.00010891362762777135,0.025866813957691193,0.23556357622146606,0.0037897289730608463,0.09195882081985474,0.00046350754564628005,0.004675982054322958,2.9713846743106842e-05,0.0732569471001625,0.0762016624212265,-0.0004208600439596921,0.0004288166528567672,0.044318314641714096,0.04232512041926384,0.1467275321483612,0.13796651363372803,0.00038737175054848194,0.007458092644810677,-0.0004921485087834299,9.647563274484128e-05,0.0012288895668461919,0.0025764266029000282,0.42266780138015747,0.42058223485946655,0.03956932574510574,0.04167564958333969,0.0010775459231808782,0.0012227956904098392,0.23395231366157532,0.13824045658111572,0.13829927146434784,0.00015696902119088918,0.04213602468371391,0.05135774612426758,-0.0005366698605939746,-0.0003522308252286166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4172953367233276,0.509718120098114,3.574068784713745,0.5907402038574219,9.183238983154297,1.9368066787719727,7.631117343902588
00:00:05:46.783,68,0.0,0.0,0.0,0.0,0.0,0.05502234026789665,0.4877889156341553,0.0,0.0,0.0,0.0,0.0,0.05509759485721588,0.48767176270484924,0.04445696994662285,-0.0001698152773315087,0.015834683552384377,0.20583432912826538,0.05982334911823273,0.058706510812044144,0.0011242012260481715,0.005867434199899435,-0.0001385953655699268,0.05397774279117584,0.053680725395679474,-0.0001338052679784596,0.0005829098518006504,0.043365903198719025,0.04151919484138489,0.13309814035892487,0.12086796760559082,0.00889552105218172,0.014939936809241772,-0.0005688578821718693,-7.478996849386021e-05,0.00108943204395473,0.0023098760284483433,0.2910718023777008,0.28799402713775635,0.006065811961889267,0.006599354557693005,-0.00014629840734414756,0.00015139863535296172,0.23568513989448547,0.12759241461753845,0.12768882513046265,0.00018384445866104215,0.03837895020842552,0.04829798638820648,-0.0004363004118204117,-0.0006508643855340779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.249058485031128,0.5365557670593262,3.3557093143463135,0.5991383790969849,9.461122512817383,2.2483561038970947,7.353873252868652
00:00:05:47.799,68,0.0,0.0,0.0,0.0,0.0,0.06101693585515022,0.496962308883667,0.0,0.0,0.0,0.0,0.0,0.06116103753447533,0.49689486622810364,0.03639937564730644,-8.821547089610249e-05,0.0045800404623150826,0.14717769622802734,0.11804240942001343,0.008879726752638817,0.0017096390947699547,0.007324700243771076,-0.00020992990175727755,0.05098293721675873,0.04833948239684105,8.586735202698037e-05,0.00026600476121529937,0.045199934393167496,0.044034697115421295,0.12549430131912231,0.10933440923690796,0.03684880957007408,0.02937811054289341,-0.0004940427606925368,0.00010523989476496354,0.0010037842439487576,0.0024231404531747103,0.1709149181842804,0.16572055220603943,4.9516354920342565e-05,-0.0007359534502029419,-0.00050669553456828,-8.148267806973308e-05,0.23805616796016693,0.11864332854747772,0.11876334249973297,0.00015305232955142856,0.03791200742125511,0.05001454055309296,-0.0004466894897632301,-0.0005341239157132804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1565582752227783,0.5388501882553101,3.328964948654175,0.6330763101577759,9.572315216064453,2.8101389408111572,6.854401588439941
00:00:05:48.816,68,0.0,0.0,0.0,0.0,0.0,0.06668255478143692,0.5035632848739624,0.0,0.0,0.0,0.0,0.0,0.06689191609621048,0.5036975741386414,0.03413914144039154,0.0001220994454342872,0.00022830732632428408,0.12440232932567596,0.1368967592716217,-0.00014189931971486658,0.005004571285098791,0.009586886502802372,-0.0002062931307591498,0.05822576582431793,0.053335610777139664,5.2548657549778e-05,0.0002638543664943427,0.04577556625008583,0.04421265423297882,0.11882050335407257,0.0977897047996521,0.060251083225011826,0.03730787709355354,-0.00012052070087520406,-0.00014532938075717539,0.0009920895099639893,0.0027605434879660606,0.12286978960037231,0.1149870902299881,-0.0005460294196382165,-0.0007143941475078464,-0.0002408659493084997,3.494307384244166e-05,0.23963585495948792,0.11234675347805023,0.11249276995658875,0.0003344931174069643,0.03886472061276436,0.05149749293923378,-0.00042048731120303273,-0.00046305134310387075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9831773042678833,0.5989336967468262,3.2304508686065674,0.6431305408477783,10.000190734863281,3.1195499897003174,6.291768550872803
00:00:05:49.833,68,0.0,0.0,0.0,0.0,0.0,0.07158660888671875,0.5096431970596313,0.0,0.0,0.0,0.0,0.0,0.07183871418237686,0.509914219379425,0.03135494142770767,0.0002615971025079489,-7.751800148980692e-05,0.11512256413698196,0.13917775452136993,0.0008360603242181242,0.010146042332053185,0.010924721136689186,-0.00020388301345519722,0.07175961881875992,0.0645943433046341,2.2534140953212045e-05,0.0002481564588379115,0.04371899738907814,0.041742295026779175,0.11286330223083496,0.0905168280005455,0.06813966482877731,0.03841513767838478,0.000127518069348298,-0.00037241264362819493,0.0012291258899495006,0.0031956529710441828,0.1127142533659935,0.10410338640213013,-0.0009785222355276346,-0.000817736960016191,-0.00013752341328654438,-2.645209497131873e-05,0.2412748485803604,0.1146429181098938,0.11480031907558441,0.0004890192649327219,0.0438782274723053,0.05714491009712219,-0.0004801491741091013,-0.000410677952459082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9013544917106628,0.6062743663787842,2.9126555919647217,0.6690495014190674,10.294477462768555,3.4774105548858643,6.02230167388916
00:00:05:50.849,68,0.0,0.0,0.0,0.0,0.0,0.07398530095815659,0.5174838304519653,0.0,0.0,0.0,0.0,0.0,0.07423125207424164,0.5177981853485107,0.02958402782678604,0.00020440526714082807,-4.2991116060875356e-05,0.11487477272748947,0.13883663713932037,0.0015902987215667963,0.034051019698381424,0.010363169945776463,-9.323772246716544e-05,0.07546915113925934,0.06974209100008011,-0.00014726220979355276,0.0002548291813582182,0.03838552534580231,0.0360674187541008,0.10662312805652618,0.08625462651252747,0.057859186083078384,0.037192799150943756,0.00018106269999407232,-0.00012540027091745287,0.0019517734181135893,0.0038800889160484076,0.11596603691577911,0.1097186878323555,-0.000743548502214253,-0.0008424574043601751,-0.00010072350414702669,-7.456734601873904e-05,0.24744924902915955,0.11767873167991638,0.11782211065292358,0.0005994847742840648,0.05225820094347,0.06681656092405319,-0.00029958641971461475,7.696017564740032e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9551440477371216,0.6174038648605347,2.7983763217926025,0.680067241191864,9.981449127197266,3.519508123397827,6.3229451179504395
00:00:05:51.866,68,0.0,0.0,0.0,0.0,0.0,0.0741255059838295,0.5280600190162659,0.0,0.0,0.0,0.0,0.0,0.07434963434934616,0.5283926129341125,0.027665453031659126,8.272245759144425e-05,-0.00011970289051532745,0.1182299256324768,0.12414848059415817,0.0625402182340622,0.0778748169541359,0.009336846880614758,-8.229576451412868e-06,0.06403812766075134,0.06096281483769417,-0.000135247697471641,0.0004991200403310359,0.033181797713041306,0.030386509373784065,0.09906145185232162,0.08254463225603104,0.03691531717777252,0.03415072709321976,0.0001052903025993146,-0.00022288486070465297,0.0018466865876689553,0.00365034700371325,0.13858330249786377,0.13488513231277466,-0.00011981149873463437,0.0002746078826021403,-0.0002651512622833252,-0.00029043867834843695,0.25447574257850647,0.1193912923336029,0.11954345554113388,0.0006555721047334373,0.06020732969045639,0.07515798509120941,3.014706089743413e-05,0.0008469216409139335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1305665969848633,0.6416714191436768,2.754634141921997,0.6674383878707886,9.252307891845703,3.237741470336914,7.078289985656738
00:00:05:52.883,68,0.0,0.0,0.0,0.0,0.0,0.07177973538637161,0.5395947098731995,0.0,0.0,0.0,0.0,0.0,0.07192748785018921,0.5398650765419006,0.027128349989652634,-5.0881950301118195e-05,0.0006275608320720494,0.1353425830602646,0.07324011623859406,0.17202556133270264,0.0977754294872284,0.00739549333229661,6.288532313192263e-05,0.03701961413025856,0.03923271596431732,-0.00031540991039946675,0.0006453308742493391,0.028400516137480736,0.025292282924056053,0.08812662214040756,0.07540097832679749,0.01467769406735897,0.027868855744600296,0.00016595055058132857,-0.00034532175050117075,0.001698008505627513,0.0033277070615440607,0.20412088930606842,0.20040489733219147,0.022930242121219635,0.025698374956846237,-0.0005345666431821883,-0.0006403989973478019,0.2590399980545044,0.12090297788381577,0.12103480100631714,0.0006526462966576219,0.06459071487188339,0.07932945340871811,-0.0006471399101428688,0.002277031308040023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4167780876159668,0.6227098703384399,2.7641985416412354,0.643079400062561,8.916234970092773,2.808709144592285,7.489908695220947
00:00:05:54.900,68,0.0,0.0,0.0,0.0,0.0,0.06902506947517395,0.549547553062439,0.0,0.0,0.0,0.0,0.0,0.06916988641023636,0.5497899055480957,0.028006870299577713,-0.00011407524289097637,0.006191020831465721,0.15682293474674225,0.028908992186188698,0.29369571805000305,0.08329707384109497,0.005658687558025122,0.00011859718506457284,0.014543091878294945,0.019406337291002274,-0.0003848677733913064,0.000599093094933778,0.024403071030974388,0.021054890006780624,0.0821586400270462,0.07364068180322647,0.0028618231881409883,0.022089695557951927,-0.0002185083576478064,-3.6808101867791265e-05,0.001543683698400855,0.0031001949682831764,0.28705891966819763,0.2817738354206085,0.07223420590162277,0.07722333073616028,-0.0005615937989205122,-0.0006801767740398645,0.2618182301521301,0.12573084235191345,0.12585362792015076,0.0006502441829070449,0.06575989723205566,0.07944139838218689,-0.00042438306263647974,0.006969669368118048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6984047889709473,0.6293811798095703,2.829214334487915,0.6203322410583496,8.81381607055664,2.4143688678741455,7.523300647735596
00:00:05:55.916,68,0.0,0.0,0.0,0.0,0.0,0.06528598070144653,0.5561163425445557,0.0,0.0,0.0,0.0,0.0,0.06536712497472763,0.5562067627906799,0.028519008308649063,-0.00018680036009754986,0.013129962608218193,0.16151471436023712,0.006385667249560356,0.4026259481906891,0.06797081977128983,0.004895522724837065,6.501559255411848e-05,0.0026390329003334045,0.0057645319029688835,0.00025006174109876156,0.0003955223655793816,0.022273343056440353,0.018652889877557755,0.08824832737445831,0.08278914541006088,0.0009686010889708996,0.017502807080745697,-0.00041692148079164326,0.0009236933547072113,0.001357945497147739,0.0029372074641287327,0.3468327224254608,0.3383680582046509,0.11663376539945602,0.12203426659107208,-0.0005495631485246122,-0.0005519695696420968,0.26108014583587646,0.13021212816238403,0.1303437352180481,0.0006151512498036027,0.06403829902410507,0.07709909975528717,0.00015037857519928366,0.010561125352978706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96152925491333,0.6510438919067383,2.980332136154175,0.6191505193710327,8.770956039428711,2.225194215774536,7.289478778839111
00:00:05:56.933,68,0.0,0.0,0.0,0.0,0.0,0.06258465349674225,0.5593187212944031,0.0,0.0,0.0,0.0,0.0,0.06260968744754791,0.559228241443634,0.028819052502512932,-0.0002765058015938848,0.017891818657517433,0.16280880570411682,0.002204857999458909,0.40549391508102417,0.06434657424688339,0.004354208707809448,0.0001584393176017329,0.000879644590895623,0.0019092074362561107,0.010915943421423435,0.010438940487802029,0.020313270390033722,0.016635755077004433,0.0977143943309784,0.09404314309358597,0.0007693219231441617,0.013819166459143162,-0.0006303872214630246,0.002560284687206149,0.0011734137078747153,0.002800358459353447,0.35533711314201355,0.34592318534851074,0.11839758604764938,0.12319206446409225,-0.000495157262776047,-0.0003746600414160639,0.2616839110851288,0.13668528199195862,0.13683362305164337,0.00046536620357073843,0.06003531068563461,0.0723549872636795,0.0006108053494244814,0.012017004191875458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.027323007583618,0.6228252649307251,3.0851056575775146,0.6211526393890381,8.834827423095703,2.1777429580688477,7.114690780639648
00:00:05:57.950,68,0.0,0.0,0.0,0.0,0.0,0.060356248170137405,0.5592689514160156,0.0,0.0,0.0,0.0,0.0,0.06034784018993378,0.5590780377388,0.029985735192894936,-0.000279333587968722,0.01696893386542797,0.158875972032547,0.01778780296444893,0.28292766213417053,0.07916811108589172,0.004822223912924528,0.0001319992879871279,0.00040988129330798984,0.0009195393067784607,0.03999149426817894,0.03915366530418396,0.019355425611138344,0.015452279709279537,0.1034451574087143,0.09634321182966232,0.0007883606594987214,0.012695018202066422,-0.0003524590574670583,0.0007512517040595412,0.0012358918320387602,0.0027403030544519424,0.28177428245544434,0.27289140224456787,0.06362898647785187,0.0656183511018753,-0.00037179351784288883,-0.00020386949472595006,0.26470252871513367,0.1381986141204834,0.13834789395332336,0.0005335606983862817,0.05600392818450928,0.06748268008232117,-9.270086593460292e-06,0.004689018242061138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.869155764579773,0.6218673586845398,3.2568514347076416,0.619719922542572,8.562997817993164,2.153714179992676,7.3297119140625
